,id,genre_ids,original_title,title,release_date,popularity,vote_average,vote_count,budget,revenue,imdb_id
1959,589594,['Science Fiction'],Abduction,Abduction,2019-03-20,5.904,48.0,13,$0.00,$0.00,tt7867360
1960,605499,[],Monsoon,Monsoon,2019-06-29,5.437,60.0,1,$0.00,$0.00,tt8090564
1961,543084,['Documentary'],The Biggest Little Farm,The Biggest Little Farm,2019-06-13,6.353,78.0,31,$0.00,"$5,070,484.00",tt8969332
1962,510455,"['Drama', 'History']",L'Incroyable Histoire du facteur Cheval,The Ideal Palace,2019-01-16,3.802,74.0,64,$0.00,$0.00,tt7248884
1963,498247,['Comedy'],Le Gendre de ma vie,Dad Friend,2018-12-19,3.968,60.0,70,$0.00,$0.00,tt7419278
1964,566656,['Drama'],More Beautiful for Having Been Broken,More Beautiful for Having Been Broken,2019-03-15,3.077,0.0,0,$0.00,$0.00,tt7326320
1965,592128,['Drama'],Mob Town,Mob Town,2019-12-13,5.234,53.0,4,$0.00,$0.00,tt8722440
1966,566512,"['Drama', 'Fantasy', 'Horror', 'Mystery']",Crucible of the Vampire,Crucible of the Vampire,2019-02-01,4.721,39.0,4,$0.00,$0.00,tt6017926
1967,586577,['Documentary'],In Search of Darkness,In Search of Darkness,2019-05-01,4.587,74.0,8,$0.00,$0.00,tt9442842
1968,583029,['Comedy'],Momenti di trascurabile felicità,Ordinary Happiness,2019-03-14,5.302,61.0,113,$0.00,$0.00,tt9872556
1969,393834,"['Crime', 'Thriller']",Goldstone,Goldstone,2016-07-07,4.395,60.0,50,$0.00,$0.00,tt4911996
1970,517987,"['Drama', 'Romance']",Rafiki,Rafiki,2018-09-26,4.39,73.0,54,$0.00,"$181,316.00",tt8286894
1971,574302,"['Crime', 'Drama']",타짜: 원 아이드 잭,Tazza: One Eyed Jack,2019-09-11,6.556,74.0,7,$0.00,"$15,704,187.00",tt10927906
1972,610743,"['Horror', 'Thriller']",Along Came the Devil 2,Along Came the Devil 2,2019-10-11,4.087,84.0,4,$0.00,$0.00,tt9652888
1973,574303,"['Action', 'Crime', 'Drama']",악질경찰,Jo Pil-ho: The Dawning Rage,2019-03-20,5.622,60.0,27,$0.00,$0.00,tt7738048
1974,639999,['Animation'],Ejen Ali: The Movie,Ejen Ali: The Movie,2019-11-28,3.473,88.0,7,$0.00,$0.00,tt9020536
1975,550755,"['Family', 'Adventure']",Ostwind  - Aris Ankunft,Windstorm 4,2019-02-28,3.16,77.0,13,$0.00,$0.00,tt9182284
1976,616062,"['Drama', 'TV Movie']",Fallen Hearts,Fallen Hearts,2019-08-10,4.865,69.0,6,$0.00,$0.00,tt9730640
1977,613247,['Comedy'],Get Lucky - Sex verändert alles,Get Lucky,2019-09-26,5.913,70.0,2,$0.00,$0.00,tt8890434
1978,421456,['Animation'],Dilili à Paris,Dilili in Paris,2018-10-10,3.555,72.0,55,$0.00,$0.00,tt7169514
1979,435218,"['Comedy', 'Drama']",Lost in London,Lost in London,2017-01-19,3.783,65.0,30,$0.00,$0.00,tt6338476
1980,609338,['Thriller'],Radio Silence,Radio Silence,2019-04-12,4.662,56.0,27,$0.00,$0.00,tt8712474
1981,622761,['Action'],Eternal Code,Eternal Code,2019-09-06,4.237,70.0,3,$0.00,$0.00,tt8655738
1982,366171,"['Animation', 'Horror']",To Your Last Death,To Your Last Death,2019-08-23,4.919,65.0,2,$0.00,$0.00,tt3748918
1983,564295,"['Documentary', 'Music']",John & Yoko: Above Us Only Sky,John & Yoko: Above Us Only Sky,2018-11-24,5.086,81.0,13,$0.00,$0.00,tt8965432
1984,572518,['Documentary'],The Last Days of JFK Jr.,The Last Days of JFK Jr.,2019-01-03,4.288,80.0,1,$0.00,$0.00,
1985,446695,"['Comedy', 'Crime']",An Evening with Beverly Luff Linn,An Evening with Beverly Luff Linn,2018-05-25,4.391,63.0,36,$0.00,$0.00,tt6518270
1986,597722,['Horror'],Demon Eye,Demon Eye,2019-02-26,4.436,40.0,4,$0.00,$0.00,tt8028600
1987,514734,['Documentary'],General Magic,General Magic,2019-05-09,5.906,82.0,10,$0.00,$0.00,tt6849786
1988,607847,"['Documentary', 'History']",Secrets in the Sky: The Untold Story of Skunk Works,Secrets in the Sky: The Untold Story of Skunk Works,2019-06-09,3.779,60.0,1,$0.00,$0.00,tt10452178
1989,514124,['Comedy'],Der Vorname,How About Adolf?,2018-10-18,5.019,68.0,66,$0.00,$0.00,tt7477310
1990,514755,"['Action', 'Science Fiction', 'Thriller']",Crossbreed,Crossbreed,2019-02-05,4.321,53.0,4,"$3,500,000.00",$0.00,tt5258074
1991,612845,"['Drama', 'History']",我和我的祖国,"My People, My Country",2019-09-30,4.571,73.0,10,$0.00,$0.00,tt10147382
1992,581958,['Comedy'],Amy Schumer: Growing,Amy Schumer: Growing,2019-03-19,4.051,65.0,46,$0.00,$0.00,tt9770590
1993,506775,"['Comedy', 'Horror', 'Science Fiction']",Nekrotronic,Nekrotronic,2018-10-01,5.483,62.0,33,$0.00,$0.00,tt7453418
1994,576712,['Documentary'],Everybody's Everything,Everybody's Everything,2019-11-12,6.56,86.0,9,$0.00,$0.00,tt9617716
1995,649986,"['Mystery', 'Thriller']",은지: 돌이킬 수 없는 그녀,Eun Ji,2019-12-19,4.074,60.0,1,$0.00,$0.00,
1996,283698,['Drama'],Hungry Hearts,Hungry Hearts,2015-01-15,6.409,68.0,110,$0.00,"$6,921.00",tt3344922
1997,517831,"['Horror', 'Thriller']",The Young Cannibals,The Young Cannibals,2019-10-01,5.111,54.0,5,$0.00,$0.00,tt6112524
1998,643936,"['Comedy', 'TV Movie']",A Christmas Winter Song,A Christmas Winter Song,2019-12-14,3.521,66.0,5,$0.00,$0.00,tt10309574
1999,447332,"['Drama', 'Horror', 'Science Fiction']",A Quiet Place,A Quiet Place,2018-04-03,35.767,73.0,7326,"$17,000,000.00","$340,677,200.00",tt6644200
2000,671,"['Adventure', 'Fantasy', 'Family']",Harry Potter and the Philosopher's Stone,Harry Potter and the Philosopher's Stone,2001-11-16,37.318,78.0,15746,"$125,000,000.00","$976,475,550.00",tt0241527
2001,466282,"['Comedy', 'Romance']",To All the Boys I've Loved Before,To All the Boys I've Loved Before,2018-08-16,42.937,78.0,5509,$0.00,$0.00,tt3846674
2002,284053,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Thor: Ragnarok,Thor: Ragnarok,2017-10-25,34.876,75.0,13136,"$180,000,000.00","$853,977,126.00",tt3501632
2003,181808,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Star Wars: The Last Jedi,Star Wars: The Last Jedi,2017-12-13,31.431,70.0,9927,"$200,000,000.00","$1,332,459,537.00",tt2527336
2004,210577,"['Drama', 'Mystery', 'Thriller']",Gone Girl,Gone Girl,2014-10-01,31.447,79.0,11833,"$61,000,000.00","$369,330,363.00",tt2267998
2005,157336,"['Adventure', 'Drama', 'Science Fiction']",Interstellar,Interstellar,2014-11-05,42.117,83.0,21003,"$165,000,000.00","$675,120,017.00",tt0816692
2006,335984,"['Drama', 'Science Fiction']",Blade Runner 2049,Blade Runner 2049,2017-10-04,32.147,74.0,7746,"$150,000,000.00","$259,239,658.00",tt1856101
2007,228150,"['Action', 'Drama', 'War']",Fury,Fury,2014-10-15,32.132,74.0,7462,"$68,000,000.00","$211,817,906.00",tt2713180
2008,284054,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Black Panther,Black Panther,2018-02-13,34.763,74.0,14338,"$200,000,000.00","$1,346,739,107.00",tt1825683
2009,8587,"['Animation', 'Drama', 'Family']",The Lion King,The Lion King,1994-05-07,26.239,83.0,11697,"$45,000,000.00","$987,483,777.00",tt0110357
2010,283995,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,2017-04-19,30.995,76.0,14126,"$200,000,000.00","$863,756,051.00",tt3896198
2011,141052,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Justice League,Justice League,2017-11-15,32.641,62.0,8505,"$300,000,000.00","$657,924,295.00",tt0974015
2012,401478,"['Action', 'Science Fiction', 'Thriller']",Death Race: Beyond Anarchy,Death Race: Beyond Anarchy,2018-10-02,24.065,58.0,105,$0.00,$0.00,tt3807900
2013,78,"['Drama', 'Science Fiction', 'Thriller']",Blade Runner,Blade Runner,1982-06-25,28.375,79.0,8522,"$28,000,000.00","$32,868,943.00",tt0083658
2014,293660,"['Action', 'Adventure', 'Comedy']",Deadpool,Deadpool,2016-02-09,32.107,76.0,21911,"$58,000,000.00","$783,100,000.00",tt1431045
2015,156022,"['Thriller', 'Action', 'Crime']",The Equalizer,The Equalizer,2014-09-24,29.823,72.0,5556,"$55,000,000.00","$192,330,738.00",tt0455944
2016,280,"['Action', 'Science Fiction', 'Thriller']",Terminator 2: Judgment Day,Terminator 2: Judgment Day,1991-07-03,27.754,80.0,7629,"$102,000,000.00","$520,000,000.00",tt0103064
2017,383498,"['Action', 'Adventure', 'Comedy']",Deadpool 2,Deadpool 2,2018-05-10,31.36,75.0,10493,"$110,000,000.00","$741,547,413.00",tt5463162
2018,254128,"['Action', 'Drama', 'Thriller']",San Andreas,San Andreas,2015-05-27,27.972,61.0,5640,"$110,000,000.00","$470,490,832.00",tt2126355
2019,8966,"['Fantasy', 'Drama', 'Romance']",Twilight,Twilight,2008-11-20,24.477,60.0,8299,"$37,000,000.00","$393,616,788.00",tt1099212
2020,348350,"['Adventure', 'Science Fiction']",Solo: A Star Wars Story,Solo: A Star Wars Story,2018-05-15,24.06,66.0,4886,"$250,000,000.00","$392,952,373.00",tt3778644
2021,18,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",The Fifth Element,The Fifth Element,1997-05-02,26.598,75.0,6932,"$90,000,000.00","$263,920,180.00",tt0119116
2022,372058,"['Animation', 'Drama', 'Romance']",君の名は。,Your Name.,2016-08-26,28.064,85.0,5021,$0.00,"$357,986,087.00",tt5311514
2023,353081,"['Action', 'Adventure']",Mission: Impossible - Fallout,Mission: Impossible - Fallout,2018-07-13,26.762,73.0,4650,"$178,000,000.00","$791,017,452.00",tt4912910
2024,300671,"['Action', 'History', 'Thriller']",13 Hours: The Secret Soldiers of Benghazi,13 Hours: The Secret Soldiers of Benghazi,2016-01-13,17.965,71.0,1783,"$50,000,000.00","$69,411,370.00",tt4172430
2025,135397,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",Jurassic World,Jurassic World,2015-06-06,24.247,66.0,15088,"$150,000,000.00","$1,671,713,208.00",tt0369610
2026,363088,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",Ant-Man and the Wasp,Ant-Man and the Wasp,2018-07-04,23.388,69.0,7725,"$140,000,000.00","$622,674,139.00",tt5095030
2027,353486,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,2017-12-09,26.04,67.0,8610,"$90,000,000.00","$962,102,237.00",tt2283362
2028,76757,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Jupiter Ascending,Jupiter Ascending,2015-02-04,25.669,53.0,4799,"$176,000,003.00","$183,987,723.00",tt1617661
2029,254470,"['Comedy', 'Music']",Pitch Perfect 2,Pitch Perfect 2,2015-05-07,29.663,69.0,3947,"$29,000,000.00","$287,506,194.00",tt2848292
2030,857,"['Drama', 'History', 'War']",Saving Private Ryan,Saving Private Ryan,1998-07-24,21.674,81.0,9536,"$70,000,000.00","$481,840,909.00",tt0120815
2031,336843,"['Action', 'Science Fiction']",Maze Runner: The Death Cure,Maze Runner: The Death Cure,2018-01-10,22.463,70.0,4497,"$62,000,000.00","$284,881,603.00",tt4500922
2032,354912,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy']",Coco,Coco,2017-10-27,26.338,82.0,10356,"$175,000,000.00","$800,526,015.00",tt2380307
2033,337167,"['Drama', 'Romance']",Fifty Shades Freed,Fifty Shades Freed,2018-01-17,29.273,62.0,3960,"$55,000,000.00","$368,307,760.00",tt4477536
2034,263115,"['Action', 'Drama', 'Science Fiction']",Logan,Logan,2017-02-28,29.391,78.0,13594,"$97,000,000.00","$619,021,436.00",tt3315342
2035,270946,"['Adventure', 'Animation', 'Comedy', 'Family']",Penguins of Madagascar,Penguins of Madagascar,2014-11-22,20.194,64.0,2523,"$132,000,000.00","$373,552,094.00",tt1911658
2036,351286,"['Action', 'Adventure', 'Science Fiction']",Jurassic World: Fallen Kingdom,Jurassic World: Fallen Kingdom,2018-06-06,23.56,65.0,6980,"$170,000,000.00","$1,303,459,585.00",tt4881806
2037,177677,"['Action', 'Adventure']",Mission: Impossible - Rogue Nation,Mission: Impossible - Rogue Nation,2015-07-23,21.259,71.0,5761,"$150,000,000.00","$682,330,139.00",tt2381249
2038,11324,"['Drama', 'Mystery', 'Thriller']",Shutter Island,Shutter Island,2010-02-14,25.729,81.0,14513,"$80,000,000.00","$294,804,195.00",tt1130884
2039,106646,"['Crime', 'Drama', 'Comedy']",The Wolf of Wall Street,The Wolf of Wall Street,2013-12-25,23.999,80.0,14217,"$100,000,000.00","$392,000,694.00",tt0993846
2040,62,"['Adventure', 'Mystery', 'Science Fiction']",2001: A Space Odyssey,2001: A Space Odyssey,1968-04-09,19.748,81.0,6732,"$12,000,000.00","$68,700,000.00",tt0062622
2041,454983,"['Comedy', 'Romance']",The Kissing Booth,The Kissing Booth,2018-05-11,19.585,72.0,4018,$0.00,$0.00,tt3799232
2042,10515,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']",天空の城ラピュタ,Castle in the Sky,1986-08-02,19.203,80.0,2016,$0.00,$0.00,tt0092067
2043,398818,"['Romance', 'Drama']",Call Me by Your Name,Call Me by Your Name,2017-09-01,19.182,83.0,6115,"$4,000,000.00","$41,063,475.00",tt5726616
2044,333339,"['Adventure', 'Science Fiction']",Ready Player One,Ready Player One,2018-03-28,23.1,76.0,8480,"$175,000,000.00","$582,890,172.00",tt1677720
2045,137113,"['Action', 'Science Fiction']",Edge of Tomorrow,Edge of Tomorrow,2014-05-27,19.296,76.0,8969,"$178,000,000.00","$370,541,256.00",tt1631867
2046,338970,"['Action', 'Adventure', 'Fantasy']",Tomb Raider,Tomb Raider,2018-03-05,19.073,63.0,5059,"$94,000,000.00","$274,650,803.00",tt1365519
2047,449443,"['Action', 'Crime', 'Thriller']",Den of Thieves,Den of Thieves,2018-01-18,21.8,66.0,1502,"$30,000,000.00","$80,509,622.00",tt1259528
2048,392044,"['Crime', 'Drama', 'Mystery']",Murder on the Orient Express,Murder on the Orient Express,2017-11-03,19.147,67.0,6180,"$55,000,000.00","$351,839,303.00",tt3402236
2049,98,"['Action', 'Adventure', 'Drama']",Gladiator,Gladiator,2000-05-01,23.288,81.0,11000,"$103,000,000.00","$457,640,427.00",tt0172495
2050,281957,"['Western', 'Drama', 'Adventure']",The Revenant,The Revenant,2015-12-25,19.77,75.0,12350,"$135,000,000.00","$532,950,503.00",tt1663202
2051,399035,"['Action', 'Thriller']",The Commuter,The Commuter,2018-01-11,45.13,62.0,2766,"$30,000,000.00","$119,942,387.00",tt1590193
2052,106,"['Science Fiction', 'Action', 'Adventure', 'Thriller']",Predator,Predator,1987-06-12,24.083,74.0,4194,"$15,000,000.00","$98,267,558.00",tt0093773
2053,391713,"['Comedy', 'Drama']",Lady Bird,Lady Bird,2017-09-08,16.341,73.0,4636,"$10,000,000.00","$76,858,273.00",tt4925292
2054,405774,"['Drama', 'Thriller']",Bird Box,Bird Box,2018-12-13,15.384,69.0,5970,"$19,800,000.00",$0.00,tt2737304
2055,399055,"['Drama', 'Fantasy', 'Romance']",The Shape of Water,The Shape of Water,2017-12-01,18.834,72.0,8201,"$19,500,000.00","$194,989,655.00",tt5580390
2056,406997,['Drama'],Wonder,Wonder,2017-11-13,21.789,82.0,4672,"$20,000,000.00",$0.00,tt2543472
2057,343611,"['Action', 'Thriller']",Jack Reacher: Never Go Back,Jack Reacher: Never Go Back,2016-10-19,13.741,56.0,3050,"$60,000,000.00","$162,146,076.00",tt3393786
2058,224141,"['Comedy', 'Fantasy']",Into the Woods,Into the Woods,2014-12-24,18.72,57.0,3186,"$50,000,000.00","$212,902,372.00",tt2180411
2059,374720,"['Action', 'Drama', 'War']",Dunkirk,Dunkirk,2017-07-19,21.307,74.0,10331,"$100,000,000.00","$525,573,161.00",tt5013056
2060,345940,"['Action', 'Horror', 'Science Fiction']",The Meg,The Meg,2018-08-09,22.2,59.0,3589,"$150,000,000.00","$315,960,074.00",tt4779682
2061,49047,"['Drama', 'Science Fiction', 'Thriller']",Gravity,Gravity,2013-10-03,17.153,72.0,10675,"$105,000,000.00","$716,392,705.00",tt1454468
2062,334543,['Drama'],Lion,Lion,2016-11-24,23.395,81.0,4400,"$12,000,000.00","$140,312,928.00",tt3741834
2063,315837,"['Action', 'Drama', 'Science Fiction', 'Thriller']",Ghost in the Shell,Ghost in the Shell,2017-03-29,18.989,60.0,5664,"$110,000,000.00","$169,801,921.00",tt1219827
2064,429,['Western'],"Il buono, il brutto, il cattivo","The Good, the Bad and the Ugly",1966-12-23,19.666,84.0,4684,"$1,200,000.00","$25,100,000.00",tt0060196
2065,283366,"['Adventure', 'Drama', 'Fantasy', 'Family']",Miss Peregrine's Home for Peculiar Children,Miss Peregrine's Home for Peculiar Children,2016-09-28,16.953,67.0,6879,"$110,000,000.00","$296,482,446.00",tt1935859
2066,390043,"['Action', 'Comedy']",The Hitman's Bodyguard,The Hitman's Bodyguard,2017-08-16,16.609,67.0,3543,"$30,000,000.00","$176,586,701.00",tt1959563
2067,411088,"['Crime', 'Mystery', 'Thriller']",Contratiempo,The Invisible Guest,2016-09-22,17.653,82.0,2096,"$4,000,000.00","$30,000,000.00",tt4857264
2068,1924,"['Action', 'Adventure', 'Science Fiction']",Superman,Superman,1978-12-13,15.312,71.0,2132,"$55,000,000.00","$300,218,018.00",tt0078346
2069,274855,"['Action', 'Science Fiction', 'Thriller']",Geostorm,Geostorm,2017-10-13,16.79,58.0,2558,"$120,000,000.00","$221,600,160.00",tt1981128
2070,343668,"['Action', 'Adventure', 'Comedy']",Kingsman: The Golden Circle,Kingsman: The Golden Circle,2017-09-20,17.209,69.0,6277,"$104,000,000.00","$410,902,662.00",tt4649466
2071,47971,"['Action', 'Adventure', 'Crime']",xXx: Return of Xander Cage,xXx: Return of Xander Cage,2017-01-13,16.805,56.0,2701,"$85,000,000.00","$346,147,658.00",tt1293847
2072,76341,"['Action', 'Adventure', 'Science Fiction']",Mad Max: Fury Road,Mad Max: Fury Road,2015-05-13,23.084,75.0,15709,"$150,000,000.00","$378,858,340.00",tt1392190
2073,273481,"['Action', 'Crime', 'Thriller']",Sicario,Sicario,2015-09-17,17.207,73.0,4995,"$30,000,000.00","$84,025,816.00",tt3397884
2074,389015,['Drama'],"I, Tonya","I, Tonya",2017-12-08,13.589,75.0,3443,"$11,000,000.00","$53,939,297.00",tt5580036
2075,120467,"['Comedy', 'Drama']",The Grand Budapest Hotel,The Grand Budapest Hotel,2014-02-26,21.415,80.0,9112,"$30,000,000.00","$174,600,318.00",tt2278388
2076,262504,"['Action', 'Adventure', 'Mystery', 'Science Fiction']",Allegiant,Allegiant,2016-03-09,18.349,60.0,4576,"$110,000,000.00","$179,246,868.00",tt3410834
2077,396535,"['Action', 'Horror', 'Thriller']",부산행,Train to Busan,2016-07-20,19.81,77.0,3166,"$8,820,000.00","$87,547,518.00",tt5700672
2078,115,"['Comedy', 'Crime']",The Big Lebowski,The Big Lebowski,1998-03-06,18.491,79.0,6563,"$15,000,000.00","$46,189,568.00",tt0118715
2079,274854,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",The Last Witch Hunter,The Last Witch Hunter,2015-10-21,15.096,58.0,2415,"$90,000,000.00","$146,936,910.00",tt1618442
2080,553100,['Drama'],Wild and Free,Wild and Free,2018-10-10,17.341,62.0,13,$0.00,$0.00,tt9105508
2081,455980,"['Comedy', 'Drama']",Tag,Tag,2018-05-30,14.205,67.0,1645,"$28,000,000.00","$75,100,000.00",tt2854926
2082,246655,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",X-Men: Apocalypse,X-Men: Apocalypse,2016-05-18,19.4,65.0,9105,"$178,000,000.00","$543,934,787.00",tt3385516
2083,516708,['Drama'],Jelita Sejuba,Jelita Sejuba,2018-04-07,15.532,0.0,0,$0.00,$0.00,
2084,638546,"['Action', 'Thriller']",Fronteras,Fronteras,2020-03-05,38.028,90.0,1,$0.00,$0.00,tt7308310
2085,401981,"['Mystery', 'Thriller']",Red Sparrow,Red Sparrow,2018-02-28,15.2,65.0,3925,"$69,000,000.00","$147,988,192.00",tt2873282
2086,68735,"['Action', 'Adventure', 'Fantasy']",Warcraft,Warcraft,2016-05-25,22.667,63.0,4526,"$160,000,000.00","$433,677,183.00",tt0803096
2087,353491,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",The Dark Tower,The Dark Tower,2017-08-03,13.506,56.0,3275,"$60,000,000.00","$113,231,078.00",tt1648190
2088,333484,"['Action', 'Adventure', 'Western']",The Magnificent Seven,The Magnificent Seven,2016-09-14,18.954,62.0,3952,"$90,000,000.00","$162,360,636.00",tt2404435
2089,268896,"['Action', 'Fantasy', 'Science Fiction', 'Adventure']",Pacific Rim: Uprising,Pacific Rim: Uprising,2018-03-21,15.992,59.0,2683,"$150,000,000.00","$290,061,297.00",tt2557478
2090,6977,"['Crime', 'Drama', 'Thriller']",No Country for Old Men,No Country for Old Men,2007-11-08,19.695,79.0,6766,"$25,000,000.00","$171,627,166.00",tt0477348
2091,396371,"['Crime', 'Drama']",Molly's Game,Molly's Game,2017-12-25,15.699,71.0,2029,"$30,000,000.00","$59,284,015.00",tt4209788
2092,400535,"['Action', 'Crime', 'Drama', 'Thriller']",Sicario: Day of the Soldado,Sicario: Day of the Soldado,2018-06-27,14.379,67.0,1657,"$35,000,000.00","$75,836,683.00",tt5052474
2093,273248,"['Crime', 'Drama', 'Mystery', 'Western']",The Hateful Eight,The Hateful Eight,2015-12-25,21.071,77.0,9223,"$44,000,000.00","$155,760,117.00",tt3460252
2094,359940,"['Crime', 'Drama']","Three Billboards Outside Ebbing, Missouri","Three Billboards Outside Ebbing, Missouri",2017-11-10,15.913,82.0,6274,"$15,000,000.00","$158,526,998.00",tt5027774
2095,578,"['Adventure', 'Horror', 'Thriller']",Jaws,Jaws,1975-06-18,17.362,76.0,5811,"$7,000,000.00","$470,653,000.00",tt0073195
2096,63,"['Mystery', 'Science Fiction', 'Thriller']",Twelve Monkeys,Twelve Monkeys,1995-12-29,12.69,76.0,4863,"$29,500,000.00","$168,840,000.00",tt0114746
2097,427641,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",Rampage,Rampage,2018-04-12,19.658,62.0,3747,"$120,000,000.00","$426,245,950.00",tt2231461
2098,381283,"['Drama', 'Horror', 'Mystery']",mother!,mother!,2017-09-13,14.207,70.0,4083,"$30,000,000.00","$44,516,999.00",tt5109784
2099,316029,['Drama'],The Greatest Showman,The Greatest Showman,2017-12-20,16.654,80.0,5969,"$84,000,000.00","$432,844,677.00",tt1485796
2100,402900,"['Action', 'Comedy', 'Crime', 'Thriller']",Ocean's Eight,Ocean's Eight,2018-06-07,18.603,69.0,4574,"$70,000,000.00","$297,718,711.00",tt5164214
2101,1669,"['Action', 'Adventure', 'Thriller']",The Hunt for Red October,The Hunt for Red October,1990-03-02,13.787,74.0,1745,"$30,000,000.00","$199,200,000.00",tt0099810
2102,9552,['Horror'],The Exorcist,The Exorcist,1973-12-26,13.726,76.0,4440,"$8,000,000.00","$441,306,145.00",tt0070047
2103,296096,"['Drama', 'Romance']",Me Before You,Me Before You,2016-06-01,13.733,77.0,6690,"$20,000,000.00","$207,945,075.00",tt2674426
2104,445571,"['Comedy', 'Crime', 'Mystery']",Game Night,Game Night,2018-02-22,13.997,69.0,3321,"$37,000,000.00","$117,501,013.00",tt2704998
2105,258480,"['Drama', 'Romance']",Carol,Carol,2015-11-20,11.536,74.0,2232,$0.00,"$40,272,135.00",tt2402927
2106,474395,"['Action', 'Animation', 'Comedy', 'Science Fiction']",Teen Titans Go! To the Movies,Teen Titans Go! To the Movies,2018-07-27,18.251,71.0,441,"$10,000,000.00","$28,646,544.00",tt7424200
2107,107985,"['Action', 'Comedy', 'Science Fiction']",The World's End,The World's End,2013-07-18,10.688,67.0,3391,"$20,000,000.00","$46,089,287.00",tt1213663
2108,253412,"['Adventure', 'Drama', 'Action']",Everest,Everest,2015-09-10,13.242,68.0,3187,"$55,000,000.00","$203,427,584.00",tt2719848
